1,2334
1,1634
2,2764
1,2019
2,7383
2,5364
2,3578
1,4159
1,4259
1,3487
2,7249
2,3085
1,1834
1,5255
2,8365
1,2614
2,6981
2,12633
2,9702
2,4385
2,5179
1,6322
2,7378
1,5548
2,7540
2,6870
2,2169
1,3499
1,11908
1,8165
2,8567
1,9383
1,8058
1,15823
2,5287
2,6073
1,6189
1,8303
2,11784
1,26527
1,288
1,4301
2,11193
2,11514
2,3530
2,5867
1,4681
1,10701
1,3860
1,4007
1,9630
2,3648
2,9252
2,6378
1,18743
2,5319
2,2444
2,8121
2,2308
2,3600
2,3633
1,3339
2,5174203
2,3150
2,3521
2,4428
1,4018
2,2655
1,3164
1,1758
2,2526
2,3979
1,2595
1,2779
2,8170
2,4684
1,7392
1,14255
2,12267
1,3383
1,5672
1,8155
2,3911
2,6346
2,7568
2,8050
2,5049
1,6687
2,5083
1,12109
1,743751
2,28504
2,39426
1,1745
2,6525
2,7614
2,171807
1,18277
1,4984
2,15993
1,11397
2,5631
2,9916
1,4692
2,4856
2,3821
2,6229
2,13131
1,387728
1,7124
1,4169
1,3712
1,10084
2,12663
2,4223
1,4931
2,8934
1,4158
2,3380
1,6067
1,3156
1,3141
1,4872
2,2626
1,10571
2,10995
2,3772
2,5844
2,9040
1,4144
1,7799
1,9923
2,6158
2,5953
1,11167
2,3296
1,3903
2,6901
2,9013
2,6488
2,6800
1,5858
2,6879
2,5079
2,5445
1,6513
2,5151
1,4876
1,9203
1,3206
2,4729
2,2139
1,5130
1,7031
1,2888
1,6002
1,4492
2,7765
2,8873
1,3865
2,17899
2,7035
1,4792
1,9971
1,11886
2,6079
1,6523
2,6552
2,4300
1,5300
1,5436
2,7420
1,2365
1,15489
1,6835
1,3441
2,11277
1,4856
2,6077
2,10105
1,10522
2,15221
2,6729
2,3605
1,6978
2,3423
1,5345
2,13158
2,8982
2,5240
2,9378
1,5288
1,8760
1,2999
2,8603
1,6718
2,9612
2,8898
2,3527
2,4983
2,11692
2,5042
2,8083
2,4411
2,11182
2,5294
1,9389
1,10055
2,11235
1,4336
1,4209
1,4310
2,6504
2,3758
1,10965
1,5201
1,12022
2,4976
1,6427
2,14773
2,5101
2,5600
2,4617
2,6553
2,4399
1,5413
2,8331
2,6147
1,10546
2,10296
2,9142
2,9703
2,4695
1,4368
2,11030
1,7113
1,4914
1,9474
2,17574
1,4049
1,3200
1,8278
1,22630
2,8750
2,3158
1,6268
1,5855
2,7795
1,3065
1,3083
2,9330
2,5322
1,10968
2,7480
1,9057
1,7287
2,3014
2,3961
2,3562
1,5356
1,8003
1,7007
1,3537
2,11186
2,8304
2,11406
2,7881
2,44230
1,11493
1,5686
2,24793
1,7462
2,10245
1,4726
2,15304
2,17536
2,27160
1,11997
2,20123
1,11503
1,5202
1,6193
1,8328
1,5146
1,4807
2,6771
1,5185
2,24167
1,7271
2,4727
1,8888
1,10170
1,13805
2,8276
1,10339
2,16429
2,6751
2,7712
2,5387
2,6602
1,3599
2,8437
2,6541
2,4003
1,8633
1,3456
2,4796
2,4358
2,8660
1,11769
1,8375
1,7070
1,4940
2,13900
2,16879
2,5970
2,13035
1,7497
1,5429
1,4463
2,4398
2,11308
1,34813
1,11335
1,6622
1,7025
2,6581
2,2951
1,4026
1,5923
1,4644
1,3800
1,6940
2,5742
2,4171
1,4267
1,12610
2,14521
1,14751
2,9289
1,7699
1,3613
1,7518
1,4210
1,25255
1,5958
2,19885
1,3780
1,12178
1,5756
2,11928
1,5445
2,4999
2,4096
1,7181
2,7495
2,2987
2,110847
2,72254
2,13256
2,6014
1,4753
2,4300
2,3061
2,4501
2,4753
2,3875
2,7574
2,3585
1,10069
2,5388
2,7219
1,5339
2,4394
1,6379
2,4885
2,3375
1,3511
2,4977
2,11314
1,13983
1,10458
1,7177
1,6072
2,3875
2,3907
2,4799
1,3010
2,2475
2,5736
1,10061
2,6091
2,4196
2,2965
2,9819
2,7427
2,3384
1,6501
1,6875
1,4475
1,6253
1,8854
1,5064
1,5260
1,10403
1,4064
1,6629
2,5470
1,6135
1,6411
1,13766
1,84149
2,13716
1,6716
2,4946
1,2501
1,5663
2,4806
1,6304
2,1180
1,1032
2,77931
1,2519
2,1668
2,2547
1,3555
1,5139
2,10584
2,6942
2,7200
1,3244
2,3462
2,3614
2,6969
1,8851
1,9006
2,8309
1,5876
1,14498
2,5195
2,4555
1,8977
1,4240
2,23589
1,3573
1,7348
2,5329
2,6629
2,7063
2,4733
1,12968
1,7390
2,3659
1,2144
1,6917
2,10127
1,5933
2,8236
1,4460
2,7094
1,5373
2,5481
1,6225
2,6631
2,9508
1,5697
2,7934
1,12501
2,7212
1,5423
2,2860
2,3222
2,3428
2,9665
2,4947
2,2843
1,4730
2,3624
2,2880
1,39779
2,27178
1,6874
2,12024
2,2108
2,4613
2,8757
1,6571
2,7661
1,4454
1,16385
2,14676
2,5566
1,8244
1,6972
2,7007
2,7002
2,3953
1,4716
1,5031
1,15306
2,6290
1,4376
1,4696
2,3504
1,3676
2,4209
1,2896
2,3647
2,7815
2,10679
2,3583
2,4297
1,5234
2,2744
1,4487
2,5665
2,13265
1,5255
1,3366
2,2765
2,7978
2,3228
2,2739
2,3482
1,4133
1,3647
1,4651
1,77528
2,6645
2,3409
1,5628
1,5186
2,6414
2,6228
1,4320
2,4573
2,5505
2,3892
2,2781
1,2723
2,2093
1,2540
1,6815
2,2322
1,2468
2,5510
2,4212
2,7910
2,5401
2,2222
1,4931
1,4000
2,11089
2,7204
2,3923
2,2718
1,3711
1,7964
1,2771
1,4556
2,4032
1,1595
1,2618
1,4860
1,2134
1,3070
2,2127
2,2495
2,2391
1,4078
1,3208
2,3335
2,3556
2,2913
2,4551
2,2035
2,3296
2,2696
2,6517
1,1875
2,1912
2,5216
2,4738
1,10906
1,4416
2,3830
2,4361
2,5669
1,3148
1,2166
2,5266
1,1919
2,1766
1,1711
1,5572
2,5142
2,2153
2,3919
1,3489
2,3069
2,3895
2,1389
1,2553
2,2726
1,3304
2,3833
2,3166
2,3927
2,1918
2,7600
1,10236
1,1938
2,4692
2,3368
1,2033
1,2817
2,1297
1,4870
2,2009
2,1890
2,4657
1,2514
1,3371
2,2219
2,1317
1,2413
1,3382
2,5359
1,1794
2,2164
1,4713
1,2141
2,1217
1,1510
1,1720
2,1112
1,3530
2,2924
2,11346
2,1749
2,4279
1,1761
1,1275
1,2096
2,2852
1,3569
2,6561
1,7912
1,3644
2,3963
2,5265
2,4279
2,2414
2,6318
2,1702
1,2119
1,4077
1,4107
1,3319
2,2288
2,1847
1,6323
1,3258
1,5237
1,4958
1,3064
1,6317
1,6829
2,2073
1,2968
1,3071
2,2425
2,3619
1,2912
2,3078
1,2168
1,4642
2,6835
1,3840
2,13400
2,4468
1,3462
2,7463
2,4211
2,2814
1,4107
2,5287
2,5664
1,11403
2,3413
2,3539
1,6186
2,2983
2,9259
1,4575
1,1681
2,5518
2,3717
2,1318
1,4258
1,1491
2,2827
2,7046
2,1728
2,3321
1,3516
1,1576
2,2042
1,6593
1,1174
1,1380
1,3068
1,5140
2,4219
2,1472
2,4009
2,2789
1,2648
1,3019
2,1795
2,2636
1,5130
2,1495
1,5784
1,2923
1,4801
2,7087
2,2519
1,6701
2,7210
1,3371
1,3439
1,3996
2,5990
2,2029
1,2267
1,7610
2,5492
1,1817
2,4287
1,2113
1,2473
1,5115
2,3983
1,2236
1,2268
1,6354
1,3252
2,3086
2,2135
2,2631
1,2087
2,3645
1,126819
2,19953
2,5430
1,1526
2,2354
2,3251
2,2593
1,4328
1,5289
2,2331
2,2805
2,2251
2,4253
2,2775
1,4676
1,4144
2,3816
1,7150
2,2219
2,1785
2,5212
1,4866
1,3136
2,4922
2,3379
2,3731
2,1680
1,1243
1,1425
2,2702
1,3957
2,4216
2,3010
2,3401
2,2824
2,8383
1,3208
2,3422
1,2547
2,10392
2,2703
1,5453
1,3799
2,3061
2,2182
1,2542
2,2709
1,4379
1,2674
2,2623
1,2184
1,4268
2,2509
1,3968
2,2622
2,1295
1,5277
2,2703
1,4456
2,2697
2,1844
1,1687
1,4240
1,4354
1,4332
2,2183
2,4513
2,3107
2,2325
1,2149
1,3420
2,1724
2,2258
2,4981
2,3169
2,4088
1,6663
2,2950
2,2248
1,3176
2,1550
1,3772
1,1781
1,5334
1,1842
1,1084
1,1763
1,3319
1,1393
1,5297
2,9110
2,16011
1,4199
1,7153
2,8731
1,4921
2,6807
2,3174
2,5069
1,15614
2,13571
1,3585
1,6194
1,9265
1,13187
2,4646
2,17751
2,11959
2,12129
1,8865
2,17183
2,18140
2,6162
1,54322
2,14633
2,1846
1,9139
2,6222
1,11723
1,5875
1,6931
1,2568
1,9471
2,8240
1,6145
2,8622
1,3116
1,5290
1,2814
2,7191
2,9654
2,36276
1,9459
2,7265
1,3522
1,10216
2,10633
1,4596
2,13554
1,10971
1,9777
1,5654
2,10267
2,6450
2,5493
2,27555
2,4714
1,9131
1,6835
1,4296
1,5086
1,2770
1,3351
1,17783
2,3629
2,3889
1,4069
2,4791
1,7755
2,3704
2,9722
1,17994
2,6700
1,3189
1,5100
1,4584
1,7839
2,8200
2,6919
2,4217
1,5724
1,8898
1,12218
2,10827
1,8840
1,7641
1,6124
1,3839
1,6585
1,4080
1,7789
1,2911
2,8462
2,2371
1,2723
1,4308
1,2758
2,2720
2,2326
1,7735
1,3457
1,3662
2,6700
1,5305
1,2798
1,8325
2,6875
2,8081
2,3365
1,6711
2,6116
1,9686
2,12453
2,5175
1,5682
2,3963
2,3149
2,8539
1,4339
1,3072
1,5048
2,3820
2,8407
2,2947
1,7855
2,4975
2,4944
1,3536
1,3429
2,4139
1,2107354
1,8152
2,9029
1,9165
2,41626
2,4645
2,5494
1,7606
1,5070
1,3185
2,6977
1,4965
2,4460
1,9752
2,8148
2,5470
2,4599
2,6846
1,5642
1,5061
1,3887
2,5870
2,4957
2,5437
1,7293
2,4197
2,6342
1,4469
1,4510
1,6220
1,4872
2,6135
2,5618
1,12238
2,20746
2,14643
1,7180
1,4619
1,21309
2,7359
2,6123
1,9361
1,2528
2,4452
1,18107
2,3626
2,14098
1,6474
2,6116
1,4296
2,2874
1,7985
1,2606
2,7953
2,7863
1,10758
1,3534
1,7256
1,9148
1,21961
1,3713
2,38607
1,14323
1,6482
1,8183
2,9067
1,9792
2,8577
1,48196
1,12146
2,226108
1,20528
1,8624
2,24588
1,4703
1,8064
1,14790
2,9705
1,16506
2,8901
2,9676
1,21866
2,14632
1,2674
2,10367
1,8553
2,6862
2,19383
2,16816
1,11115
2,11205
2,6272
2,3413
1,3739
2,6456
1,7497
1,5979
2,15749
1,21310
2,4167
2,7165
1,147699
2,11566
2,6781
2,8983
1,6400
1,2809
2,4832
2,5816
1,10050
1,9735
2,13224
2,2399
1,19230
2,9259
1,14586
1,2753
2,15976
2,12616
1,13377
1,5144
2,4560
1,4425
1,9186
1,2912
1,4279
1,6306
2,10533
1,8281
1,5740
1,3070
1,8885
1,5071
1,4220
2,5150
1,7229
1,12529
2,9238
1,4845
2,4946
1,11882
1,5376
1,4799
2,3849
1,4825
1,3548
2,4553
1,7509
1,5900
1,8207
1,3772
1,9383
1,4264
1,8915
1,4207
2,7746
1,3868
2,5500
2,2497
2,3629
2,8897
2,6822
2,28312
2,10656
1,4207
1,5489
2,15602
1,8384
1,3188
1,4626
2,5629
2,5019
2,9068
1,2275
1,2529
1,5843
2,2778
2,10470
2,2480
1,2051
2,3816
1,1442
1,2786
1,4796
1,9352
2,5005
1,5329
2,4969
1,4412
2,3673
1,4190
1,2482
1,9530
2,9853
1,4264
2,3914
2,9354
2,5741
2,2886
2,7951
1,3795
1,6207
2,8684
1,10897
2,3211
2,7460
1,3656
1,2677
2,38119
1,2873
1,3941
1,3441
2,2698
2,14614
2,5863
1,3858
2,6894
2,4299
2,10178
2,2984
1,7258
1,7251
1,2598
1,4441
1,3176
2,4096
1,2804
1,1743
1,2257
2,3578
2,4221
1,6338
1,7619
2,3107
1,7384
1,6503
1,1892
1,2141
1,4050
2,3847
2,2458
2,1842
1,8925
2,16821
2,21096
2,12598
2,4800
1,5719
2,4028
1,13646
2,14005
2,12766
2,5403
1,2559
1,1952
1,3868
2,3158
2,5939
2,5103
1,4991
2,5244
1,2335
1,16079
1,13298
1,13625
2,14996
2,30682
1,5986
1,5162
2,19055
1,4102
2,53700
1,11345
2,4597
2,17475
1,20957
2,4542
2,6148
1,4381
2,2476
1,5120
1,12084
1,2830
2,2885
1,7580
2,8865
2,5364
1,3438
1,2090
1,2502
1,3317
1,5273
2,3748
1,4009
1,3102
